Label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196
1,6.31E+06,1.38E+06,1.19E+06,468970,248372,1.27E+06,3.05E+06,381377,3.09E+06,319361,595828,802638,1.02E+06,922117,761141,2.36E+06,1.84E+06,1.65E+06,581858,325965,221772,1.05E+06,522809,564132,43174,24962,888540,414787,741791,609128,1.99E+06,55333,426921,307094,118179,278505,103538,161381,129335,389340,249011,134485,151579,74900,114548,2.82E+06,22987,152109,182454,307535,34404,113566,133430,176365,175109,118802,194685,44077,61733,27189,23584,45975,145532,21628,12918,22780,301317,69602,293322,1.39E+06,254394,142110,70085,97784,227394,99112,215388,37990,4999,201424,143354,71203,62336.1,174440,27770,55719,252674,7676,47777,63069,132938,52891,284439,85964,11924,25659,0,58008,82703,83000,54722,40943,14803,27095,50604,0,29539,0,20838,9512,23699,27101,70547,123350,173748,20193,170826,73219,16529,19059,48542,16554,17588,22003,0,6437,73335.8,0,12222,56567,62917,27036,46234,128780,19624,134063,8351,17985,45787,18635,14326,32704,6547,23290,5794,7605,5582,10307,79023.5,23715,0,8526,12735,17157,9448,59024.8,13114,14033,12390,7772,8238,68452,4785,18116,10557,7997,25471,29944,40234,20506,16518,10451,26160,3619,8371,9915,4021,28372,6338,26606,13191.2,9964,12482.7,0,9293.13,0,2973,0,16514,5080.04,2400,2779,7478,5773,13556,13576
1,3.35E+06,467947,170170,362581,313322,950767,2.19E+06,347092,2.28E+06,685547,296865,1.23E+06,1.11E+06,313360,1.04E+06,1.82E+06,1.39E+06,1.93E+06,229803,403996,158153,922656,233373,475401,200980,117079,575617,384050,540272,534920,587641,54409,383811,333285,184154,334737,100906,104464,69609,206494,259638,231884,80760,92211,72275,1.76E+06,21048,50679,77722,248217,34177,76557,146835,133242,242940,71365,143417,48405,35067,33159,26323,34840,156716,49022,56011,28334,118516,34873,208269,839190,184814,114724,88982.5,23839,144341,17363,211922,107087,7339,141535,81795,34367,55856,130524,62483.1,90644,173265,7574,47404,69995,96816,23771,190798,58978,31548,38704,0,52193,67911,46389,31412,50807,43238,0,47885,0,41327,0,16249,10196,15497,14720,143553,86715,108778,28739,116241,96578,15512,16232,8946,16966,11351,22610,0,4194,55123,0,6383,44876,57668,66238,35203,81482,38375.7,90246,6659,35064,28268,11433,9324,54451,9023,9578,7720.18,5736,3746,12657.1,79023.5,33466,16837,0,10901,19000,0,59024.8,7691,0,7589,6369,11414,39820,21698,25224,0,16738,17604,22297,31819,45228,14981,16911.1,20479,4849,4930,9427,3254,23505,0,20511,13191.2,21855,12482.7,0,6386,0,0,0,12570,5080.04,2603,3662,4127,4847,9145,9438
1,1.21E+07,651537,484546,3.31E+06,241873,1.92E+06,1.73E+06,646306,5.59E+06,2.02E+06,1.47E+06,2.56E+06,1.78E+06,913986,2.10E+06,2.00E+06,930936,1.11E+06,1.00E+06,908926,436408,922526,844843,622701,73348,540743,275869,555569,1.07E+06,458325,584871,640671,442934,423850,174406,407458,2.07E+06,92480,97414,261837,252553,255243,331461,131492,274473,725177,15714,209353,257408,261974,108780,308492,192725,186544,275602,550249,197194,938371,44033,24698,35700,222943,176381,134698,0,19089,37876,147818,255593,254165,147643,119981,63439,97429.2,156668,97352.8,481290,113645,27073,147957,107119,100706,92898,132722,93614,71402,120396,81657,122744,173054,101767,93473,136861,237275,34550,41449,30029,63678,61116,6274,24356.4,58474,110164,81109,98316,21652,2404,22679,26727,47789,232674,445092,57207,66624,73523,54810,77492,66278,36429,41514,42725,44087,41941,51449,25835,42246,35038,0,29442,15442,108938,39012,25266,52005,46768,49183,95398,18968,15837,30670,7761,38025,5770,29943,9241,50913,9041,7542,49494,28934,55162,6159,70765,26484,6767,54880,28886,4283,21803,25684,11411.2,32244,21638,13511,11064,33651,20602,24889,75073,23656,16891,16776,20196,7468,22750,12681,13200,21484,14396,52707,12767,27326,12494,0,11018,3763,8551,9259,33988,7219,6794,4435,3010,12137,6863,6073
1,8.92E+06,2.95E+06,974746,546821,148443,1.43E+06,1.60E+06,561900,2.74E+06,779867,1.49E+06,817169,1.17E+06,527196,500203,1.75E+06,964091,1.58E+06,528704,521946,319427,833170,327461,348997,37798,245881,889383,440149,530717,754620,1.39E+06,81882,252628,205685,157920,217878,153928,114940,122620,269512,192182,162856,493940,160893,238335,524044,15764,74185,489463,159201,0,139349,98190,246218,84409,121156,115774,68858,61402,0,118840,39361,33991,28510,0,11628,345391,75435,258601,480933,103110,81427,41532,216238,80520,219980,180944,73956,6009,71665,119032,163625,55079,83937,62483.1,41860,66010,9903,18775,84392,47579,30188,93914,194543,23637,46360,0,41932,59962,37066,99597,48392,153618,28703,37829,0,301064,0,21321,23959,32020,36820,83004,81671.7,40500,66253,43633,63340,62299,32062,16288,16402,29407,27375,0,17563,73335.8,2767,21988,15311,57684,32840,23293,33066,27722,30049,11632,17881,40505,29001,9607,24421,6528,20846,4844,11593,12660,9364,79023.5,10802,16290,8186,8877,6917,8964,35833,16633,10448,14995,13765,8801,18105,13485,22224,0,34277,4548,11114,36720,11950,9896,16911.1,11116,2879,15118,7115,5848,13726,4484,21640,12955,36176,6405,0,8308,0,7163,0,13703,3954,0,4683.96,2654,6670,4042,7939
1,6.58E+06,3.00E+06,980614,1.26E+06,129668,1.34E+06,1.53E+06,342210,2.88E+06,1.15E+06,787884,1.03E+06,5.40E+06,441253,862548,1.38E+06,962083,1.02E+06,446495,459856,232917,632576,450960,355043,50848,358951,307569,455563,485058,349965,497499,56823,368450,320980,154142,332986,96003,235047,255384,398469,297611,308443,120279,89069,132156,946214,15986,98702,147056,209191,68086,111129,146873,105607,139359,92114,122455,40174,99779,0,44151,78142,109005,70298,13458,0,70928,56035,238265,421755,95511,94149,36286,118574,143364,116646,170285,44370,7168,141981,78906,51474,62336.1,95120,42965,51214,127941,6388,36252,89736,86701,46644,133839,95600,43591,101083,22485,48160,56519,14566,18241,45805,91451,0,80665.9,13611,43590,16930,19527,28651,28099,32877,43931,80836,83899,71651,85262,34615,20479,16440,15429,21793,22407,20273,16891,31038,73335.8,9266,13072,17353,61247,23360,41838.2,52956,17197,63109,8428,20268.5,18436,23737,20712,20041,8472,12207,9701,14986,9113,12406,79023.5,32123,11772,13909,23206,6705,17055,62626,14616,20077,9576,12256,23376,28449,18716.6,18767,0,14735,12240,17832,33365,25271,12416,6616,18451,5080.75,6364,8970,3134,16806,0,20725,7381,9033,5278,6656,12535,0,0,0,14390,7725,3532,3135,137246,5998,5921,6114
1,6.60E+06,1.62E+06,131125,406981,178452,1.31E+06,1.58E+06,731356,3.97E+06,1.85E+06,595782,990786,3.62E+06,625105,1.35E+06,1.14E+06,991635,1.09E+06,467538,313474,291710,646936,365784,503878,316327,271175,524608,427013,833738,716894,224994,77992,818274,732487,222010,693231,167058,82508,61430,207854,258071,238793,126527,90983,140709,1.63E+06,17217,80243,136501,462983,0,170152,340520,201406,191490,134190,171901,100251,33128,19527,118655,48578,129309,63879,83541,16196,97552,51748,391992,667324,101614,194663,49325,68943,289174,72015,282676,45217,12088,260537,91780,69781,62336.1,186849,28341,64590,217514,11696,40062,59431,195773,36518,207385,245151,78450,64481,17161,103639,49517,37608,29374,33471,28973,0,96355,0,25789,12846,22617,20973,20798,30956,42204,131753,141309,30248,142952,57352,17874,20341,20967,60461,22215,41415,30349,17354,73335.8,0,13061,30130,77067,20436,9723,101062,20318,91827,12257,30593,25232,17202,16490.9,29069,6828,15130,12246,9620,2686,6380,127460,45633,11955,0,13729,11309,0,108091,17651,13220,16059,12936,12677,59408,23532,21930,5512,8116,15346,42808,54764,29934.4,27709,16911.1,33848,4081,6630,20705,5440,31682,0,33380,13191.2,28052,5223,0,9293.13,2667,0,0,19459,12784,2484,8215,6030,10818,11165,11193
1,4.47E+06,1.05E+06,2.02E+06,502810,807467,1.20E+06,1.48E+06,528065,1.35E+06,722409,408369,1.35E+06,769865,466147,1.34E+06,2.37E+06,878353,1.21E+06,446467,471549,312248,900022,528799,396503,129069,128290,295178,421829,973372,371361,9898,89467,543311,459852,175909,435750,154204,95507,75104,309637,151326,162360,154481,250699,80438,1.57E+06,31896,164723,126615,314021,165057,141837,213159,142225,270944,82605,157165,74538,35171,81815,150998,40929,117949,49792,35470,65515,28932,51308,125978,634494,224866,140113,88982.5,97429.2,223180,97352.8,88335,107087,8415,199956,112226,44689,40850,131550,13977,54605,194720,9664,68999,81770,140622,48761,179515,100146,34191,41513,0,69034,165839,15736,13286,16357,81681,47547,70842,30403,9497,26841,15429,11286,25301,24743,142624,116982,129128,25328,136101,83112,41212,20433,12964,35934,16943,27177,0,9532,73335.8,4220,7529,30408,32336,71921,17672,83919,11657,89624,9941,19297,16304,16384,16490.9,49035,0,14034,4341,7541,5429.08,5495,112464,41459,13805,0,12023,38533.9,0,102607,14988,17460,9612,11316,13463,52930,15562,14673,8442,33333,12539,31488,20632,29934.4,19239,10531,24538,2892,10366,14575,4759,22180,0,24180.5,13191.2,15232,12482.7,0,9293.13,0,0,0,7605,5080.04,0,4929,3330,13425.1,9266,10267
1,8.92E+06,966378,793004,1.70E+06,237489,1.27E+06,769736,280213,6.64E+06,756363,828539,2.75E+06,896131,1.54E+06,1.35E+06,1.61E+06,455154,1.78E+06,854563,322082,331034,1.23E+06,577527,684260,58597,373783,469639,373936,6023,568692,413938,41465,918410,728182,123562,642686,76668,91249,85514,228610,190189,192483,326217,47311,108306,2.16E+06,22514,143787,286490,478526,143995,177045,341317,235629,245478,146197,143417,34807,33508,24854,110176,107201,94667,29324,15849,20799,32409,50828,297450,862737,229071,204543,137247,71466,318720,76163,216703,107087,5113,272734,117348,70446,50372,184368,62483.1,63990,260607,7107,54980,83795,196941,60831,241564,64447,27159,28766,31834,104490,58653,17106,15042,50918,16454,71175,108431,25601,5410,22104,20534,31308,17865,20956,73875.4,153356,186387,27623,189539,85418,39992,39507,79855,36239,24240,11121,0,21122,71506,0,12451,39015,58237,85889,10509,119311,37549,127095,5727,17035,27140,16531,16490.9,36066,0,25881,4784,22812,2644,6663,161634,31950,0,0,23730,12054,0,59024.8,13041,11336,15657,13159,7281,80377,18716.6,12212,9830,46590,12054,47370,41506,29934.4,27725,8634,36411,5080.75,17251,19098,5419.65,32209,0,25806,6672,8546,6917,0,9293.13,0,6392,0,16606,3463,0,7141,3598,7659,12997,12649
1,1.12E+07,597237,34114,1.63E+06,312244,1.44E+06,1.69E+06,1.20E+06,2.18E+06,1.23E+06,1.44E+06,556690,1.16E+06,1.03E+06,357964,2.56E+06,938047,1.55E+06,1.66E+06,473944,732225,791432,1.97E+06,349126,61857,428602,593570,365607,231762,533283,641834,160012,600272,512496,172119,532264,335664,147393,6845,705531,175045,93805,277914,100152,303816,937805,20791,518009,476658,329392,45100,120834,216785,142652,107416,122059,96923,163679,43853,30646,20125,87719,123414,85161,17017,25158,148954,297416,189639,348511,214904,143385,99689,30618,261152,211101,211922,107087,6759,210317,96147,175638,62336.1,151282,94484,43185,189408,14315,47856,77022,172256,192219,151829,126280,35292,22731,0,76276,78853,14996,49720,26887,32625,27951,91167,7678,167692,0,13737,39145,29878,36531,58220,91809,111554,21714,103180,53197,43472,53206,13647,12608,43873,24859,24534,9955,39697,0,37980,17330,47131,23735,41838.2,63783,108549,68148,14695,19071,29635,79164,16490.9,13212,5442,24866,7720.18,6472,7619,6868,67053,14404,15841,6205,7941,9194,0,67090,16608,33841,18445,8986,9278,44798,12081,14483,14350,19724.4,19581,40982,25625,22725,19275,22711,25544,2178,9089,15612,3573,24987,22891,15891,11144,6399,13287,0,11141,4097,10712,46600,10878,4070,4052,5155,5616,4892,7120,9277
1,9.60E+06,2.55E+06,3.35E+06,1.39E+06,827972,1.41E+06,767154,261221,3.94E+06,1.24E+06,1.51E+06,1.35E+06,1.02E+06,759812,772711,1.31E+06,460676,758346,751319,504521,556720,584983,668369,366817,179409,480807,579400,454409,372047,478824,123123,27634,436236,429760,275995,401594,46801,119996,69567,282777,241968,168337,394973,56148,186144,283228,14512,337496,420601,231625,75827,204237,187399,187490,113468,156145,112892,12602,37389,75773,216875,90300,183124,209167,49558,64410,103632,120328,395154,104186,127363,105292,73293,26944,106026,19084,291672,116694,4591,103946,68898,92607,71972,87872,85801,55268,86110,11831.7,75299,151412,75820,79157,82200,86417,49751,39394,29475,61603,81910,33443,35555,38094,122270,41483,61480,15720,18292,0,18546.7,35018,8180,7620,42618,39545,46511,19127,38919,36646,36961,32089,26069,29013,39701,29319,29680,27130,40093,0,21966,15862,77589,29312,54523,32821,2484,25760,13369.5,14472,30997,26174,9305,15145,13936,36862,13535,15223,3497,11729,24634,16828,14936,0,13363,45615,0,26665,17748,24220,20068,17050,10882,18656,18432,7713,7697,26962,30278,19994,50315,38044,15358,17555,16432,5080.75,29533,12716,5861,16141,10674,33421,11744,20922,12057,0,9293.13,7717,9247,12502,21638,4221,3388,4033,7856,8650,3875,3887
1,3.76E+06,898321,190696,259703,1.52E+06,1.04E+06,1.27E+06,446846,2.95E+06,405499,286410,716042,1.61E+06,155538,938296,1.34E+06,721197,1.60E+06,233240,327279,433045,572860,196674,475401,723147,71256,625566,420194,595615,879018,274327,63364,581817,438115,328676,420975,120584,335260,375245,85108,87107,75759,323671,77175,87270,2.32E+06,22583,33048,297688,394264,46465,154860,191495,307487,72813,89937,143417,58820,246997,136970,197675,24443,34399,55739,176630,114604,93654,28329,273048,882093,67006,182661,11203,30443,179142,20400,195786,107087,5395,194973,60892,62771,22803,192328,11349,34097,223224,8482,20686,65793,119583,19449,259920,106731,28222,39079,15712,85646,68942,13340,30678,71402,17974,0,69340,0,57593,0,18546.7,6387,26092,24799,87268,107283,126235,26551,137725,51684,39205,20817,37014.3,23492,12847,22683,15213,25056.4,57885,0,7443,105035,53223,52951,21613,114742,38375.7,92886,9128,12934,30601,9143,27635,47883,31325,15772,5249,19963.4,2615,36088,157089,11959,263006,33236,20496,29248,26919,59024.8,14190,0,8805,14525,11411.2,58557,21884,41440,23984,7597,3949,28726,37899.6,36136,22027,16911.1,26646,2426,4714,17538,4508,34021,0,22807,13191.2,5311,12482.7,12222,9293.13,0,0,0,22614,3855,3175,4972,13974,6339,12331,11159
2,6.96E+06,690322,25379,1.22E+06,322612,1.28E+06,913923,584887,2.99E+06,1.46E+06,751215,877192,1.01E+06,700793,701161,949986,559460,501417,349405,393435,389980,675830,413797,466663,57765,300311,232556,415806,351902,265519,42568,628225,1.25E+06,1.07E+06,119360,777249,2.07E+06,134291,87001,477301,233646,237850,112452,43004,145508,2.24E+06,81439.4,198921,107199,750329,46790,97787,615259,102618,195638,466266,156746,938644,42425,31855,175522,73982,127581,89460,16435,27753,18300,89250,283405,919347,92579,301011,63054,22420,272120,11646,205706,52439,19143,232645,95564,66390,51234,234339,43494,51887,225564,116738,34379,170176,167440,40447,260475,48208,51531,185079,0,169034,51927,7905,26189.1,30367,48415,36860,89202,0,1646,0,25609.5,23506,260505,446999,29231,133328,158639,44736,164561,35164,149072,38104,25798,25995,24705,10414,23981,19336,14782,0,16379,9072,64515,23468,36937.8,129053,11349,119727,103232,26012,11130,13094,10736,14531,18884.3,14369,12393,15897,6794,21447.9,172816,40067,15987,18533.9,40240,30910.5,0,67749.7,10767,88620,11961,8916,9538,67180,6583,28450.5,12177,14939,15538,40253,40869,9353,46231,13887,39022,4017,7629,41225,4021,39374,7413,25317,6752,11588,6048,0,12731,8521,5842,0,14061,3060,3906,11759,9855,6742,13864,11514
2,5.52E+06,4.56E+06,896346,1.23E+06,464186,1.07E+06,942159,786127,4.45E+06,3.65E+06,465412,1.72E+06,1.21E+06,531177,1.54E+06,1.44E+06,553395,826351,311002,621162,408626,854924,312463,538366,102389,344008,238086,386941,733579,298563,1.39E+06,77731,520012,418902,202271,372135,158064,253568,251453,338165,183057,201329,110346,22247,104558,1.17E+06,5894,132612,88436,301492,61996,123303,200045,99905,217012,54615,176837,129361,114465,47283,36211,79937,74286,64999,26962,38637,88980,52392,511704,475019,178096,139174,41502,141903,179136,159739,350855,0,10227,170546,49545,33441,69206,133341,15595,56364,194209,17943,44457,56971,131180,33838,177469,58300,107474,225452,21776,67115,82599,73279,35659,34114,109825,220938,74179,12386,17184,16084,27872,27571,17988,48130,38161,100359,107034,34723,99371,49257,20335,14181,16775,148402,14172,0,52126,20845,13149,0,9596,26360,102585,25721,36937.8,70253,3994,71021,28676,19159,12474,20704,21154,27282,23810,13989,5054,13528,6357,24252,81748.8,22215,37740,19733,47188,8409,18642,84931,10546,0,9690,11906,15062,51673,58224,28450.5,16612,28337,8564,28858,59688,11059,19271,8611,21496,23806,7551,13711,7740,24520,0,37827,12466.2,24554,0,9980,8082,11380.9,0,0,23445,0,0,4245,140224,9729,7868,10045
2,8.41E+06,932065,843558,1.42E+06,249571,1.31E+06,782182,67532,499558,2.46E+06,1.17E+06,1.22E+06,1.45E+06,939329,1.28E+06,1.26E+06,476447,958001,511858,540272,296401,797519,458423,484376,38197,302227,220698,404030,696935,239780,21558,12969,425909,368143,179463,386463,18311,113797,74322,518510,404990,259834,135187,5113,219261,1.34E+06,124279,203127,145046,252477,47458,149408,158836,96189,219986,75029,139142,10499,34978,27326,140759,42182,114131,76395,60466.2,21522,26707,110690,48447,637370,149364,122593,75581,126655,165643,111070,33330,67448,6580,165250,141114,72972,77613,136254,61615,81325,157506,6585,38430,156780,100977,44887,192618,38135,50831,5287,0,56818,46084,22269,12567,13283,168504,0,68513,0,54662.2,0,48913,30510,28635,8133,65360,96779,101264,85241,108835,54940.1,64905,21942,40716,40292,26987,0,23420,32149,9603,38731,23169,11526,16315,39435,14988,67843,24043,82493,9816,49943,11265,20963,9218,18255,18884.3,33940,9703,28634,13221,21447.9,115155,32807,14241,18533.9,54353,7066,0,88460,12395,28497,20740,15150,12887,39405,13160,28450.5,8774,44093,15235,22522,7901,35222,15525,13657,20924,12729,16429,11129,0,23066,9590,5174,9169,12330,7194,0,12872,13560,7647,5402,0,0,6736,3866,5186,0,8035,8004
2,4.35E+06,432620,2.02E+06,570622,1.38E+06,1.29E+06,2.82E+06,461168,542895,1.77E+06,355828,1.13E+06,2.33E+06,502193,1.37E+06,3.16E+06,1.71E+06,1.84E+06,503905,394444,411549,857054,868865,386628,468206,286923,2.50E+06,435003,899818,2.54E+06,3.72E+06,108100,471017,363230,338674,391463,151654,658337,832991,566518,131455,225431,133616,50913,129487,2.06E+06,138536,178150,167276,312396,0,128237,189822,823206,135295,69180,139142,81024,405087,130822,194143,50970,106079,139759,115687,107820,105420,73442,55179,786437,207859,149327,40596,92456,183710,91583,35614,46073,22439,186370,101239,44083,62344.9,193684,15605,47543,174048,30508,35290,91990,104233,87823,285299,33977,44191,6528,0,67066,84198,19036,50046,28035,151876,47364,62133,0,215016,0,25609.5,26469,42357,16703,61703,104876,109685,29567,112279,67476,62200,18193,14367,35884,23303,0,23958,13714,180292,9417,13134,26860,17142,33884,144421,100036,19290,86777,41247,32477,97001,25763,52015,44636,18364,10452,5497,9963,5288,32919,138642,20328,61130,50792,16742,116623,54683,67749.7,15093,16978,6172,8214,16526,47653,28179,104485,18529,39840,13569,23068,9192,31863,17895,13284,23960,7649,10067,13719,0,32127,6928,6097,12466.2,42532,7409,24291,19236,11380.9,4900,7566,2439,0,0,4566,4418,0,11215,9715
2,1.27E+07,1.06E+06,96274,1.85E+06,272652,1.23E+06,1.28E+06,44065,516377,2.14E+06,2.80E+06,2.13E+06,1.60E+06,1.14E+06,1.60E+06,1.23E+06,757702,1.15E+06,1.04E+06,584760,333274,1.20E+06,841490,417888,40704,550226,379680,383072,965340,423680,7570,10203,384333,342630,138704,308515,14213,153942,129605,373675,366602,303170,601533,7534,417725,887556,120799,328169,348266,227311,0,438695,154797,164503,343640,117745,111711,6760,55161,29913,132269,87098,160495,38985,60466.2,23356,54135,194601,56669,346837,198825,112414,115556,53642,151123,46064,38279,121475,5339,134611,100078,186297,81256,132848,119762,92913,139257,0,33075,139295,97206,95908,182215,59954,54862,285379,0,51716,45922,7243,27926,19783,36598,217797,50496,0,21445,0,58629,60815,12975,95084.7,47699,74802,83229,55941,82032,54940.1,52624,54063,37698,69481,40496,0,24277,25860,27205,43773,61544,48071,16205,30572,27687,53352,41496,65075,29649.7,30344,36128.3,35353,7436,31576,6835,77978,6600,21506,9540,13433,63245,47640,27908.1,7328,30700,14297,8023,67149,33641,22162,49024,36830,9764,33355,60015,12247,18694,12731,21026,20429,9540,22329,13455,16940,18244,9422,16123,10026,0,22291,16567,6399,17147,18829,13944,0,7030,3149,10291,17211,0,3850,5513,3627,5797,0,5964,7040
2,6.51E+06,1.27E+06,4.82E+06,1.34E+06,1.08E+06,1.55E+06,1.44E+06,385096,2.68E+06,1.11E+06,579841,1.68E+06,1.29E+06,781734,1.50E+06,1.33E+06,736159,939781,444231,868017,781691,695976,333646,631367,449345,191386,278190,480890,282321,327405,172941,66724,450910,408547,652733,421607,125092,622172,528126,253741,202373,215455,116279,116244,108077,711060,32975,93293,103610,274017,258408,89941,171595,209950,175842,102190,224864,62889,235796,92486,123026,79563,213493,508757,105436,78287,23885,52179,199129,271364,86795,125769,50978,15232,140094,7220,160351,45849,8214,115432,92143,39899,78054,119016,27227,69729,117175,0,67846,172642,87834,35585,133393,169458,25199,111367,45401,68802,39849,12804,14398,43311.5,30713,35637,81654,43582,5414,37539,15488,17900,53560.3,95084.7,98048,61841,70135,37680,65322,36495,20907,17717,52038,26108,22752,34120,20230,17360,87400,8139,11339,23485,48389,27296,17474,49603,14649,44075,6099,26742,26785,13697,50809,33293,56661,12311,4848,31166,7215,51046,51143,20647,106242,30438,31280,14975,36774,52231,7707,4097,11968,7147,15582.6,35422,15575,42970,78866,20642,27495,24476,27266,7067,17650,7455,18244,4691,10216,15291,6161,20446,0,20473,6117,8159,5917,0,21773,15056,0,0,12267,5099,6200,4071,116872,5187,5957,6536
2,8.20E+06,613435,300797,403175,119065,1.33E+06,877856,54859,430189,582109,812570,1.19E+06,683409,468504,745928,476300,517682,973362,556091,678205,243020,755756,240209,344420,59681,117186,1.18E+06,416927,630419,875551,311430,14624,330637,288783,141486,328802,17070,133800,68810,102053,140786,176953,228391,7064,149593,1.06E+06,128258,63667,318680,203136,0,131152,124158,164625,86162,30660,124093,8600,41438,13712,31089,41001,153990,89630,16823,43889.2,27644,47183,43314,471987,61225,95895,36726,39676,137031,32549,26557,52547,5035,139473,93662,160232,34800,113995,61553,38587,113300,0,31305,130209,76859,19617,143941,50043,24473,265036,0,45520,19250,26673.2,11096,43311.5,42338,31564,51244,0,68799,0,32747,10389,9195,95084.7,133324,71849,75482,37123,80357,35232,51857,27280,33362,23899,23716,0,0,5081,65101,5456,12949,31655,41641.4,59113,18605,53105,31313,60826,4368,27292.1,55342,14900,10972,20335,5999,22037,11343,7125,3895,21447.9,87099,15836,12608,18533.9,22094,25013,0,66348,14848,0,13041,9374,12076,27696,18477,28450.5,14018,17788,24028,16574,6623,20245,11607,14417.4,17247,12446,16344,9051,0,17323,0,4891,8083,18174.4,4895,0,3188,11380.9,6111,0,0,0,0,5668.23,102053,211304,6191,6631
2,9.07E+06,1.65E+06,803831,1.57E+06,778755,1.78E+06,4.10E+06,270743,2.11E+06,384113,883303,1.81E+06,1.45E+06,641636,1.26E+06,2.48E+06,2.40E+06,2.06E+06,1.04E+06,814602,596597,608604,1.20E+06,504259,380301,138404,1.63E+06,479472,973011,2.42E+06,4.51E+06,51972,301190,217276,390761,245462,85807,73379,101076,204168,229774,105556,1.28E+06,108913,235783,591351,24249,238578,1.44E+06,191782,0,441526,106804,447670,181027,61326,157037,41498,52930,69398,564713,56397,137049,60453,93638,58645,530459,128508,181184,210993,193710,92949,44066,1.04E+06,101167,772385,134429,65149,7352,94267,171053,250394,42728,104087,61144,48694,108748,9017,113039,95861,74738,100711,116918,454382,29007,40797,0,47770,71776,125074,125270,77343,27514,0,50479,0,375162,0,12521,11986,12760,11973,163632,35261,64512,38713,59866,227256,21521,46141,18244,23266,29530,36078,0,6462,338675,5254,21494,146931,36539,189738,126790,39864,66091,37634,10222,27292.1,136100,41491,22856.3,107386,9322,19629,3537,7306,8209.58,11705,40776,28584,42739,9589,33873.5,157042,7360,47600,48956,0,30150,44309,9814,25355,59349,44882,17961,15036,13972,18460,23483,42356,12234,16178,13149,3449,16141,9341,4964,18956,10640,17871,8614,8589,7014,0,8940,4381,5801,9748,14288,3878,4309,2298,169172,32684,5742,6610
2,8.20E+06,693973,47896,2.87E+06,160603,1.75E+06,3.31E+06,258398,2.74E+06,1.82E+06,1.27E+06,1.53E+06,1.11E+06,724013,1.32E+06,477302,1.74E+06,411959,661483,846108,275213,601832,485618,466221,40179,625028,594239,497905,671301,594386,130867,46693,187434,144254,159260,146417,77059,73193,43256,181620,201909,221793,464302,146775,443864,612033,23321,198578,398321,130172,107836,351230,71507,178478,117552,87686,120794,36518,24624,51424.1,21015,199762,326720,39048,60466.2,13498,192359,177089,223958,251352,48548,60847,56276,22434,67708,14228,131448,0,5731,66612,68217,88520,56567,74834,0,28318,77587,7246,37348,79755,49227,49348,86268,129996,22882,98418,26756,28513,13948,48493,29950,43311.5,27350,10397,32912,19366,33880,0,12976,61966,15080,15962,95421,39503,49804,37759,50585,35227,32648,39800,16298,44293,46080,33579,27116,25392,14630,0,43126,17671,54204,55722,14780,33255,30063,37796,9342,13852,22448,22660,22856.3,13615,18884.3,18508,6144,19900,5656,21447.9,45063,25472,27908.1,18533.9,40549,29063,0,40727,32030,3882,18367,31490,15582.6,21510,21214,7717,8804,10981,37918,11104,29678,43537,8176,13463,10554,3536,10001,5679,5098,14003,15709,20739,11366,28724,14587,0,13905,27727,10607,8537,16457,3736,3609,5668.23,245815,6393,3906,4648
